Time (s)   V_brick (kV)             E_brick (J)              E_ESR (J)                R_switch (½)             E_switch (J)             Radius_switch (m)        I_brick (kA)             Q_brick                  V_out (kV)               P_out (MW)               E_out (J)                
 1.60398E-07   8.27794E+01   9.59339E+02   1.31533E+01   1.77119E-01   8.02867E+01   1.48562E-03   5.93481E+01   4.83593E-03   3.62676E+01   2.15241E+03   1.23661E+02
 1.60523E-07   8.27530E+01   9.58729E+02   1.31821E+01   1.76886E-01   8.03656E+01   1.48660E-03   5.93797E+01   4.84340E-03   3.62870E+01   2.15471E+03   1.23932E+02
 1.60650E-07   8.27261E+01   9.58105E+02   1.32110E+01   1.76654E-01   8.04444E+01   1.48757E-03   5.94114E+01   4.85091E-03   3.63063E+01   2.15701E+03   1.24204E+02
 1.60775E-07   8.26988E+01   9.57473E+02   1.32400E+01   1.76421E-01   8.05232E+01   1.48855E-03   5.94431E+01   4.85842E-03   3.63257E+01   2.15931E+03   1.24476E+02
 1.60902E-07   8.26715E+01   9.56841E+02   1.32689E+01   1.76190E-01   8.06020E+01   1.48953E-03   5.94747E+01   4.86593E-03   3.63450E+01   2.16161E+03   1.24748E+02
 1.61028E-07   8.26442E+01   9.56209E+02   1.32979E+01   1.75959E-01   8.06809E+01   1.49051E-03   5.95062E+01   4.87344E-03   3.63642E+01   2.16390E+03   1.25020E+02
 1.61154E-07   8.26169E+01   9.55577E+02   1.33269E+01   1.75729E-01   8.07597E+01   1.49148E-03   5.95376E+01   4.88095E-03   3.63835E+01   2.16619E+03   1.25293E+02
 1.61280E-07   8.25895E+01   9.54944E+02   1.33560E+01   1.75499E-01   8.08385E+01   1.49246E-03   5.95691E+01   4.88846E-03   3.64027E+01   2.16847E+03   1.25566E+02
 1.61405E-07   8.25622E+01   9.54312E+02   1.33850E+01   1.75270E-01   8.09174E+01   1.49343E-03   5.96005E+01   4.89597E-03   3.64219E+01   2.17076E+03   1.25839E+02
 1.61532E-07   8.25349E+01   9.53680E+02   1.34141E+01   1.75042E-01   8.09962E+01   1.49441E-03   5.96320E+01   4.90348E-03   3.64411E+01   2.17305E+03   1.26113E+02
 1.61657E-07   8.25075E+01   9.53048E+02   1.34433E+01   1.74814E-01   8.10750E+01   1.49538E-03   5.96634E+01   4.91099E-03   3.64603E+01   2.17534E+03   1.26387E+02
 1.61784E-07   8.24802E+01   9.52417E+02   1.34725E+01   1.74587E-01   8.11538E+01   1.49635E-03   5.96948E+01   4.91850E-03   3.64795E+01   2.17764E+03   1.26661E+02
 1.61909E-07   8.24528E+01   9.51785E+02   1.35017E+01   1.74360E-01   8.12327E+01   1.49732E-03   5.97262E+01   4.92601E-03   3.64987E+01   2.17993E+03   1.26936E+02
 1.62036E-07   8.24255E+01   9.51154E+02   1.35309E+01   1.74134E-01   8.13115E+01   1.49830E-03   5.97576E+01   4.93352E-03   3.65179E+01   2.18222E+03   1.27211E+02
 1.62161E-07   8.23981E+01   9.50522E+02   1.35601E+01   1.73909E-01   8.13895E+01   1.49927E-03   5.97889E+01   4.94103E-03   3.65370E+01   2.18451E+03   1.27486E+02
 1.62288E-07   8.23708E+01   9.49892E+02   1.35894E+01   1.73684E-01   8.14674E+01   1.50024E-03   5.98202E+01   4.94854E-03   3.65561E+01   2.18679E+03   1.27761E+02
 1.62413E-07   8.23434E+01   9.49261E+02   1.36188E+01   1.73460E-01   8.15453E+01   1.50121E-03   5.98514E+01   4.95607E-03   3.65752E+01   2.18908E+03   1.28037E+02
 1.62540E-07   8.23160E+01   9.48630E+02   1.36481E+01   1.73236E-01   8.16231E+01   1.50218E-03   5.98826E+01   4.96364E-03   3.65943E+01   2.19136E+03   1.28313E+02
 1.62666E-07   8.22887E+01   9.48000E+02   1.36775E+01   1.73013E-01   8.17010E+01   1.50314E-03   5.99137E+01   4.97121E-03   3.66133E+01   2.19364E+03   1.28590E+02
 1.62792E-07   8.22613E+01   9.47368E+02   1.37069E+01   1.72790E-01   8.17789E+01   1.50411E-03   5.99448E+01   4.97878E-03   3.66323E+01   2.19592E+03   1.28867E+02
 1.62918E-07   8.22339E+01   9.46737E+02   1.37364E+01   1.72568E-01   8.18567E+01   1.50508E-03   5.99760E+01   4.98635E-03   3.66513E+01   2.19820E+03   1.29144E+02
 1.63043E-07   8.22065E+01   9.46106E+02   1.37658E+01   1.72347E-01   8.19346E+01   1.50605E-03   6.00071E+01   4.99392E-03   3.66704E+01   2.20048E+03   1.29421E+02
 1.63170E-07   8.21791E+01   9.45476E+02   1.37953E+01   1.72125E-01   8.20125E+01   1.50702E-03   6.00382E+01   5.00149E-03   3.66894E+01   2.20276E+03   1.29698E+02
 1.63295E-07   8.21516E+01   9.44844E+02   1.38249E+01   1.71902E-01   8.20903E+01   1.50799E-03   6.00693E+01   5.00906E-03   3.67083E+01   2.20504E+03   1.29975E+02
