Time (s)   V_cap (kV)               E_cap                    I_load (kA)              E_load                   P_load (MW)              
 3.49775E-06  -8.40323E-07   1.41228E-14  -2.34947E-07   7.99995E+02   1.03280E-13
 3.49925E-06  -8.31721E-07   1.38352E-14  -2.23804E-07   7.99995E+02   9.37152E-14
 3.50075E-06  -8.23329E-07   1.35574E-14  -2.23792E-07   7.99995E+02   9.37052E-14
 3.50225E-06  -8.14937E-07   1.32824E-14  -2.23780E-07   7.99995E+02   9.36952E-14
 3.50375E-06  -8.06545E-07   1.30103E-14  -2.23769E-07   7.99995E+02   9.36860E-14
 3.50525E-06  -7.98154E-07   1.27410E-14  -2.23756E-07   7.99995E+02   9.36752E-14
 3.50675E-06  -7.89764E-07   1.24745E-14  -2.23744E-07   7.99995E+02   9.36652E-14
 3.50825E-06  -7.81373E-07   1.22109E-14  -2.23732E-07   7.99995E+02   9.36552E-14
 3.50975E-06  -7.72984E-07   1.19501E-14  -2.23721E-07   7.99995E+02   9.36452E-14
 3.51125E-06  -7.64594E-07   1.16921E-14  -2.23709E-07   7.99995E+02   9.36352E-14
 3.51275E-06  -7.56205E-07   1.14369E-14  -2.23697E-07   7.99995E+02   9.36252E-14
 3.51425E-06  -7.47817E-07   1.11846E-14  -2.23685E-07   7.99995E+02   9.36152E-14
 3.51575E-06  -7.39429E-07   1.09351E-14  -2.23673E-07   7.99995E+02   9.36052E-14
 3.51725E-06  -7.31042E-07   1.06884E-14  -2.23661E-07   7.99995E+02   9.35952E-14
 3.51875E-06  -7.22655E-07   1.04446E-14  -2.23649E-07   7.99995E+02   9.35852E-14
 3.52025E-06  -7.14268E-07   1.02036E-14  -2.23637E-07   7.99995E+02   9.35752E-14
 3.52175E-06  -7.05882E-07   9.96538E-15  -2.23625E-07   7.99995E+02   9.35652E-14
 3.52325E-06  -6.97496E-07   9.73002E-15  -2.23613E-07   7.99995E+02   9.35552E-14
 3.52475E-06  -6.89111E-07   9.49747E-15  -2.23601E-07   7.99995E+02   9.35452E-14
 3.52625E-06  -6.80726E-07   9.26776E-15  -2.23589E-07   7.99995E+02   9.35352E-14
 3.52775E-06  -6.72342E-07   9.04086E-15  -2.23577E-07   7.99995E+02   9.35252E-14
 3.52925E-06  -6.63958E-07   8.81679E-15  -2.23565E-07   7.99995E+02   9.35152E-14
 3.53075E-06  -6.55574E-07   8.59555E-15  -2.23553E-07   7.99995E+02   9.35052E-14
 3.53225E-06  -6.47191E-07   8.37713E-15  -2.23541E-07   7.99995E+02   9.34952E-14
 3.53375E-06  -6.38809E-07   8.16153E-15  -2.23529E-07   7.99995E+02   9.34852E-14
 3.53525E-06  -6.30426E-07   7.94875E-15  -2.23517E-07   7.99995E+02   9.34752E-14
 3.53675E-06  -6.22045E-07   7.73879E-15  -2.23505E-07   7.99995E+02   9.34652E-14
 3.53825E-06  -6.13663E-07   7.53166E-15  -2.23494E-07   7.99995E+02   9.34552E-14
 3.53975E-06  -6.05283E-07   7.32734E-15  -2.23482E-07   7.99995E+02   9.34453E-14
 3.54125E-06  -5.96902E-07   7.12585E-15  -2.23470E-07   7.99995E+02   9.34353E-14
 3.54275E-06  -5.88522E-07   6.92717E-15  -2.23458E-07   7.99995E+02   9.34253E-14
 3.54425E-06  -5.80143E-07   6.73132E-15  -2.23446E-07   7.99995E+02   9.34153E-14
 3.54575E-06  -5.71764E-07   6.53828E-15  -2.23434E-07   7.99995E+02   9.34053E-14
 3.54725E-06  -5.63386E-07   6.34807E-15  -2.23423E-07   7.99995E+02   9.33961E-14
 3.54875E-06  -5.55007E-07   6.16067E-15  -2.23411E-07   7.99995E+02   9.33862E-14
 3.55025E-06  -5.46630E-07   5.97608E-15  -2.23399E-07   7.99995E+02   9.33762E-14
 3.55175E-06  -5.38253E-07   5.79432E-15  -2.23387E-07   7.99995E+02   9.33662E-14
 3.55325E-06  -5.29876E-07   5.61537E-15  -2.23374E-07   7.99995E+02   9.33554E-14
 3.55475E-06  -5.21499E-07   5.43923E-15  -2.23363E-07   7.99995E+02   9.33462E-14
 3.55625E-06  -5.13124E-07   5.26592E-15  -2.23350E-07   7.99995E+02   9.33354E-14
 3.55775E-06  -5.04748E-07   5.09541E-15  -2.23338E-07   7.99995E+02   9.33254E-14
 3.55925E-06  -4.96373E-07   4.92773E-15  -2.23326E-07   7.99995E+02   9.33154E-14
 3.56075E-06  -4.87999E-07   4.76285E-15  -2.23314E-07   7.99995E+02   9.33054E-14
 3.56225E-06  -4.79625E-07   4.60080E-15  -2.23303E-07   7.99995E+02   9.32963E-14
 3.56375E-06  -4.71251E-07   4.44155E-15  -2.23291E-07   7.99995E+02   9.32863E-14
 3.56525E-06  -4.62878E-07   4.28512E-15  -2.23279E-07   7.99995E+02   9.32763E-14
 3.56675E-06  -4.54505E-07   4.13150E-15  -2.23267E-07   7.99995E+02   9.32655E-14
 3.56825E-06  -4.46133E-07   3.98069E-15  -2.23256E-07   7.99995E+02   9.32564E-14
 3.56975E-06  -4.37761E-07   3.83269E-15  -2.23244E-07   7.99995E+02   9.32464E-14
 3.57125E-06  -4.29390E-07   3.68751E-15  -2.23231E-07   7.99995E+02   9.32356E-14
 3.57275E-06  -4.21019E-07   3.54513E-15  -2.23220E-07   7.99995E+02   9.32264E-14
 3.57425E-06  -4.12648E-07   3.40557E-15  -2.23207E-07   7.99995E+02   9.32156E-14
 3.57575E-06  -4.04278E-07   3.26882E-15  -2.23195E-07   7.99995E+02   9.32056E-14
 3.57725E-06  -3.95909E-07   3.13487E-15  -2.23184E-07   7.99995E+02   9.31965E-14
 3.57875E-06  -3.87540E-07   3.00374E-15  -2.23171E-07   7.99995E+02   9.31857E-14
 3.58025E-06  -3.79171E-07   2.87541E-15  -2.23160E-07   7.99995E+02   9.31765E-14
 3.58175E-06  -3.70803E-07   2.74989E-15  -2.23148E-07   7.99995E+02   9.31666E-14
 3.58325E-06  -3.62435E-07   2.62718E-15  -2.23136E-07   7.99995E+02   9.31566E-14
 3.58475E-06  -3.54067E-07   2.50727E-15  -2.23124E-07   7.99995E+02   9.31466E-14
 3.58625E-06  -3.45700E-07   2.39018E-15  -2.23111E-07   7.99995E+02   9.31358E-14
 3.58775E-06  -3.37334E-07   2.27588E-15  -2.23100E-07   7.99995E+02   9.31267E-14
 3.58925E-06  -3.28968E-07   2.16440E-15  -2.23087E-07   7.99995E+02   9.31159E-14
 3.59075E-06  -3.20602E-07   2.05572E-15  -2.23075E-07   7.99995E+02   9.31059E-14
 3.59225E-06  -3.12237E-07   1.94984E-15  -2.23064E-07   7.99995E+02   9.30967E-14
 3.59375E-06  -3.03872E-07   1.84677E-15  -2.23052E-07   7.99995E+02   9.30859E-14
 3.59525E-06  -2.95508E-07   1.74650E-15  -2.23041E-07   7.99995E+02   9.30768E-14
 3.59675E-06  -2.87144E-07   1.64904E-15  -2.23029E-07   7.99995E+02   9.30668E-14
 3.59825E-06  -2.78781E-07   1.55438E-15  -2.23017E-07   7.99995E+02   9.30569E-14
 3.59975E-06  -2.70418E-07   1.46252E-15  -2.23005E-07   7.99995E+02   9.30469E-14
 3.60125E-06  -2.62056E-07   1.37346E-15  -2.22992E-07   7.99995E+02   9.30361E-14
 3.60275E-06  -2.53694E-07   1.28721E-15  -2.22981E-07   7.99995E+02   9.30270E-14
 3.60425E-06  -2.45332E-07   1.20376E-15  -2.22968E-07   7.99995E+02   9.30162E-14
 3.60575E-06  -2.36971E-07   1.12311E-15  -2.22956E-07   7.99995E+02   9.30062E-14
 3.60725E-06  -2.28610E-07   1.04525E-15  -2.22945E-07   7.99995E+02   9.29971E-14
 3.60875E-06  -2.20250E-07   9.70203E-16  -2.22934E-07   7.99995E+02   9.29879E-14
 3.61025E-06  -2.11890E-07   8.97951E-16  -2.22922E-07   7.99995E+02   9.29780E-14
 3.61175E-06  -2.03531E-07   8.28498E-16  -2.22909E-07   7.99995E+02   9.29672E-14
 3.61325E-06  -1.95172E-07   7.61843E-16  -2.22898E-07   7.99995E+02   9.29580E-14
 3.61475E-06  -1.86814E-07   6.97987E-16  -2.22886E-07   7.99995E+02   9.29481E-14
 3.61625E-06  -1.78456E-07   6.36929E-16  -2.22873E-07   7.99995E+02   9.29373E-14
 3.61775E-06  -1.70098E-07   5.78668E-16  -2.22861E-07   7.99995E+02   9.29273E-14
 3.61925E-06  -1.61741E-07   5.23204E-16  -2.22849E-07   7.99995E+02   9.29173E-14
 3.62075E-06  -1.53385E-07   4.70536E-16  -2.22837E-07   7.99995E+02   9.29074E-14
 3.62225E-06  -1.45028E-07   4.20664E-16  -2.22827E-07   7.99995E+02   9.28983E-14
 3.62375E-06  -1.36673E-07   3.73588E-16  -2.22815E-07   7.99995E+02   9.28883E-14
 3.62525E-06  -1.28317E-07   3.29306E-16  -2.22803E-07   7.99995E+02   9.28783E-14
 3.62675E-06  -1.19962E-07   2.87820E-16  -2.22791E-07   7.99995E+02   9.28684E-14
 3.62825E-06  -1.11608E-07   2.49127E-16  -2.22779E-07   7.99995E+02   9.28584E-14
 3.62975E-06  -1.03254E-07   2.13228E-16  -2.22767E-07   7.99995E+02   9.28485E-14
 3.63125E-06  -9.49005E-08   1.80122E-16  -2.22754E-07   7.99995E+02   9.28377E-14
 3.63275E-06  -8.65474E-08   1.49809E-16  -2.22743E-07   7.99995E+02   9.28285E-14
 3.63425E-06  -7.81948E-08   1.22289E-16  -2.22730E-07   7.99995E+02   9.28177E-14
 3.63575E-06  -6.98426E-08   9.75599E-17  -2.22719E-07   7.99995E+02   9.28086E-14
 3.63725E-06  -6.14909E-08   7.56226E-17  -2.22707E-07   7.99995E+02   9.27987E-14
 3.63875E-06  -5.31396E-08   5.64764E-17  -2.22696E-07   7.99995E+02   9.27895E-14
 3.64025E-06  -4.47888E-08   4.01207E-17  -2.22683E-07   7.99995E+02   9.27788E-14
 3.64175E-06  -3.64384E-08   2.65551E-17  -2.22671E-07   7.99995E+02   9.27688E-14
 3.64325E-06  -2.80884E-08   1.57792E-17  -2.22659E-07   7.99995E+02   9.27588E-14
 3.64475E-06  -1.97389E-08   7.79252E-18  -2.22647E-07   7.99995E+02   9.27489E-14
 3.64625E-06  -1.13899E-08   2.59459E-18  -2.22635E-07   7.99995E+02   9.27389E-14
 3.64775E-06  -3.04128E-09   1.84988E-19  -2.22623E-07   7.99995E+02   9.27290E-14
 3.64925E-06   5.30688E-09   5.63259E-19  -2.22612E-07   7.99995E+02   9.27199E-14
 3.65075E-06   1.33763E-08   3.57852E-18  -2.00338E-07   7.99995E+02   7.50935E-14
 3.65225E-06   2.08888E-08   8.72685E-18  -2.00328E-07   7.99995E+02   7.50860E-14
 3.65375E-06   2.84009E-08   1.61322E-17  -2.00316E-07   7.99995E+02   7.50770E-14
 3.65525E-06   3.59126E-08   2.57943E-17  -2.00306E-07   7.99995E+02   7.50688E-14
 3.65675E-06   4.34239E-08   3.77126E-17  -2.00296E-07   7.99995E+02   7.50614E-14
 3.65825E-06   5.08652E-08   5.17453E-17  -1.89154E-07   7.99995E+02   6.69426E-14
 3.65975E-06   5.76104E-08   6.63792E-17  -1.78013E-07   7.99995E+02   5.92891E-14
 3.66125E-06   6.42857E-08   8.26531E-17  -1.78005E-07   7.99995E+02   5.92838E-14
 3.66275E-06   7.09607E-08   1.00708E-16  -1.77995E-07   7.99995E+02   5.92772E-14
 3.66425E-06   7.76353E-08   1.20545E-16  -1.77984E-07   7.99995E+02   5.92699E-14
 3.66575E-06   8.43096E-08   1.42162E-16  -1.77975E-07   7.99995E+02   5.92639E-14
 3.66725E-06   9.09139E-08   1.65307E-16  -1.66835E-07   7.99995E+02   5.20771E-14
 3.66875E-06   9.68222E-08   1.87491E-16  -1.55696E-07   7.99995E+02   4.53552E-14
 3.67025E-06   1.02661E-07   2.10784E-16  -1.55687E-07   7.99995E+02   4.53499E-14
 3.67175E-06   1.08499E-07   2.35439E-16  -1.55678E-07   7.99995E+02   4.53447E-14
 3.67325E-06   1.14337E-07   2.61457E-16  -1.55671E-07   7.99995E+02   4.53407E-14
 3.67475E-06   1.20174E-07   2.88836E-16  -1.55662E-07   7.99995E+02   4.53354E-14
 3.67625E-06   1.26011E-07   3.17576E-16  -1.55655E-07   7.99995E+02   4.53314E-14
 3.67775E-06   1.31848E-07   3.47678E-16  -1.55646E-07   7.99995E+02   4.53262E-14
 3.67925E-06   1.37128E-07   3.76082E-16  -1.33376E-07   7.99995E+02   3.32834E-14
 3.68075E-06   1.42130E-07   4.04016E-16  -1.33370E-07   7.99995E+02   3.32804E-14
 3.68225E-06   1.47131E-07   4.32949E-16  -1.33363E-07   7.99995E+02   3.32769E-14
 3.68375E-06   1.52132E-07   4.62881E-16  -1.33354E-07   7.99995E+02   3.32725E-14
 3.68525E-06   1.57132E-07   4.93811E-16  -1.33348E-07   7.99995E+02   3.32695E-14
 3.68675E-06   1.62133E-07   5.25741E-16  -1.33341E-07   7.99995E+02   3.32660E-14
 3.68825E-06   1.67133E-07   5.58668E-16  -1.33333E-07   7.99995E+02   3.32620E-14
 3.68975E-06   1.72133E-07   5.92594E-16  -1.33326E-07   7.99995E+02   3.32585E-14
 3.69125E-06   1.76576E-07   6.23580E-16  -1.11058E-07   7.99995E+02   2.30766E-14
 3.69275E-06   1.80740E-07   6.53342E-16  -1.11052E-07   7.99995E+02   2.30741E-14
 3.69425E-06   1.84905E-07   6.83795E-16  -1.11046E-07   7.99995E+02   2.30717E-14
 3.69575E-06   1.89069E-07   7.14941E-16  -1.11040E-07   7.99995E+02   2.30692E-14
 3.69725E-06   1.93233E-07   7.46778E-16  -1.11034E-07   7.99995E+02   2.30667E-14
 3.69875E-06   1.97396E-07   7.79307E-16  -1.11029E-07   7.99995E+02   2.30646E-14
 3.70025E-06   2.01560E-07   8.12528E-16  -1.11023E-07   7.99995E+02   2.30621E-14
 3.70175E-06   2.05723E-07   8.46440E-16  -1.11016E-07   7.99995E+02   2.30593E-14
 3.70325E-06   2.09886E-07   8.81044E-16  -1.11011E-07   7.99995E+02   2.30572E-14
 3.70475E-06   2.14049E-07   9.16339E-16  -1.11005E-07   7.99995E+02   2.30547E-14
 3.70625E-06   2.17655E-07   9.47474E-16  -8.87380E-08   7.99995E+02   1.47331E-14
 3.70775E-06   2.20983E-07   9.76666E-16  -8.87330E-08   7.99995E+02   1.47314E-14
 3.70925E-06   2.24310E-07   1.00630E-15  -8.87280E-08   7.99995E+02   1.47297E-14
 3.71075E-06   2.27637E-07   1.03637E-15  -8.87240E-08   7.99995E+02   1.47284E-14
 3.71225E-06   2.30964E-07   1.06689E-15  -8.87191E-08   7.99995E+02   1.47268E-14
 3.71375E-06   2.34291E-07   1.09785E-15  -8.87141E-08   7.99995E+02   1.47251E-14
 3.71525E-06   2.37618E-07   1.12924E-15  -8.87101E-08   7.99995E+02   1.47238E-14
 3.71675E-06   2.40944E-07   1.16108E-15  -8.87041E-08   7.99995E+02   1.47218E-14
 3.71825E-06   2.44271E-07   1.19336E-15  -8.86991E-08   7.99995E+02   1.47202E-14
 3.71975E-06   2.47597E-07   1.22608E-15  -8.86942E-08   7.99995E+02   1.47185E-14
 3.72125E-06   2.50923E-07   1.25924E-15  -8.86892E-08   7.99995E+02   1.47169E-14
 3.72275E-06   2.54249E-07   1.29285E-15  -8.86852E-08   7.99995E+02   1.47155E-14
 3.72425E-06   2.57018E-07   1.32116E-15  -6.64201E-08   7.99995E+02   8.25415E-15
 3.72575E-06   2.59508E-07   1.34689E-15  -6.64151E-08   7.99995E+02   8.25292E-15
 3.72725E-06   2.61999E-07   1.37287E-15  -6.64121E-08   7.99995E+02   8.25217E-15
 3.72875E-06   2.64489E-07   1.39909E-15  -6.64101E-08   7.99995E+02   8.25168E-15
 3.73025E-06   2.66980E-07   1.42556E-15  -6.64051E-08   7.99995E+02   8.25044E-15
 3.73175E-06   2.69470E-07   1.45228E-15  -6.64022E-08   7.99995E+02   8.24970E-15
 3.73325E-06   2.71960E-07   1.47924E-15  -6.63972E-08   7.99995E+02   8.24846E-15
 3.73475E-06   2.74450E-07   1.50645E-15  -6.63942E-08   7.99995E+02   8.24772E-15
 3.73625E-06   2.76939E-07   1.53391E-15  -6.63922E-08   7.99995E+02   8.24723E-15
 3.73775E-06   2.79429E-07   1.56161E-15  -6.63872E-08   7.99995E+02   8.24599E-15
 3.73925E-06   2.81918E-07   1.58956E-15  -6.63842E-08   7.99995E+02   8.24525E-15
 3.74075E-06   2.84408E-07   1.61775E-15  -6.63803E-08   7.99995E+02   8.24426E-15
 3.74225E-06   2.86897E-07   1.64620E-15  -6.63773E-08   7.99995E+02   8.24352E-15
 3.74375E-06   2.89386E-07   1.67488E-15  -6.63743E-08   7.99995E+02   8.24277E-15
 3.74525E-06   2.91875E-07   1.70382E-15  -6.63693E-08   7.99995E+02   8.24154E-15
 3.74675E-06   2.94364E-07   1.73300E-15  -6.63663E-08   7.99995E+02   8.24080E-15
 3.74825E-06   2.96852E-07   1.76243E-15  -6.63633E-08   7.99995E+02   8.24006E-15
 3.74975E-06   2.99063E-07   1.78877E-15  -4.40972E-08   7.99995E+02   3.63828E-15
 3.75125E-06   3.00716E-07   1.80861E-15  -4.40962E-08   7.99995E+02   3.63811E-15
 3.75275E-06   3.02370E-07   1.82855E-15  -4.40932E-08   7.99995E+02   3.63762E-15
 3.75425E-06   3.04023E-07   1.84860E-15  -4.40902E-08   7.99995E+02   3.63713E-15
 3.75575E-06   3.05677E-07   1.86876E-15  -4.40882E-08   7.99995E+02   3.63680E-15
 3.75725E-06   3.07330E-07   1.88903E-15  -4.40853E-08   7.99995E+02   3.63631E-15
 3.75875E-06   3.08983E-07   1.90941E-15  -4.40843E-08   7.99995E+02   3.63614E-15
 3.76025E-06   3.10636E-07   1.92990E-15  -4.40813E-08   7.99995E+02   3.63565E-15
 3.76175E-06   3.12289E-07   1.95049E-15  -4.40793E-08   7.99995E+02   3.63532E-15
 3.76325E-06   3.13942E-07   1.97119E-15  -4.40763E-08   7.99995E+02   3.63483E-15
 3.76475E-06   3.15595E-07   1.99200E-15  -4.40743E-08   7.99995E+02   3.63450E-15
 3.76625E-06   3.17248E-07   2.01292E-15  -4.40723E-08   7.99995E+02   3.63417E-15
 3.76775E-06   3.18900E-07   2.03395E-15  -4.40693E-08   7.99995E+02   3.63368E-15
 3.76925E-06   3.20553E-07   2.05508E-15  -4.40673E-08   7.99995E+02   3.63335E-15
 3.77075E-06   3.22205E-07   2.07632E-15  -4.40653E-08   7.99995E+02   3.63302E-15
 3.77225E-06   3.23858E-07   2.09767E-15  -4.40624E-08   7.99995E+02   3.63253E-15
 3.77375E-06   3.25510E-07   2.11913E-15  -4.40594E-08   7.99995E+02   3.63204E-15
 3.77525E-06   3.27162E-07   2.14070E-15  -4.40574E-08   7.99995E+02   3.63171E-15
 3.77675E-06   3.28814E-07   2.16238E-15  -4.40554E-08   7.99995E+02   3.63138E-15
 3.77825E-06   3.30466E-07   2.18416E-15  -4.40534E-08   7.99995E+02   3.63105E-15
 3.77975E-06   3.32118E-07   2.20605E-15  -4.40504E-08   7.99995E+02   3.63056E-15
 3.78125E-06   3.33770E-07   2.22805E-15  -4.40474E-08   7.99995E+02   3.63007E-15
 3.78275E-06   3.35422E-07   2.25016E-15  -4.40454E-08   7.99995E+02   3.62974E-15
 3.78425E-06   3.37073E-07   2.27237E-15  -4.40444E-08   7.99995E+02   3.62958E-15
 3.78575E-06   3.38725E-07   2.29469E-15  -4.40415E-08   7.99995E+02   3.62908E-15
 3.78725E-06   3.39820E-07   2.30955E-15  -2.17783E-08   7.99995E+02   8.87406E-16
 3.78875E-06   3.40637E-07   2.32067E-15  -2.17773E-08   7.99995E+02   8.87325E-16
 3.79025E-06   3.41453E-07   2.33181E-15  -2.17763E-08   7.99995E+02   8.87244E-16
 3.79175E-06   3.42270E-07   2.34297E-15  -2.17743E-08   7.99995E+02   8.87081E-16
 3.79325E-06   3.43086E-07   2.35416E-15  -2.17733E-08   7.99995E+02   8.87000E-16
 3.79475E-06   3.43903E-07   2.36538E-15  -2.17713E-08   7.99995E+02   8.86838E-16
 3.79625E-06   3.44719E-07   2.37663E-15  -2.17704E-08   7.99995E+02   8.86757E-16
 3.79775E-06   3.45536E-07   2.38790E-15  -2.17694E-08   7.99995E+02   8.86676E-16
 3.79925E-06   3.46352E-07   2.39919E-15  -2.17684E-08   7.99995E+02   8.86595E-16
 3.80075E-06   3.47168E-07   2.41052E-15  -2.17674E-08   7.99995E+02   8.86514E-16
 3.80225E-06   3.47984E-07   2.42186E-15  -2.17664E-08   7.99995E+02   8.86433E-16
 3.80375E-06   3.48801E-07   2.43324E-15  -2.17644E-08   7.99995E+02   8.86270E-16
 3.80525E-06   3.49617E-07   2.44464E-15  -2.17634E-08   7.99995E+02   8.86189E-16
 3.80675E-06   3.50433E-07   2.45607E-15  -2.17624E-08   7.99995E+02   8.86108E-16
 3.80825E-06   3.51249E-07   2.46752E-15  -2.17614E-08   7.99995E+02   8.86027E-16
 3.80975E-06   3.52065E-07   2.47900E-15  -2.17604E-08   7.99995E+02   8.85946E-16
 3.81125E-06   3.52881E-07   2.49050E-15  -2.17594E-08   7.99995E+02   8.85865E-16
 3.81275E-06   3.53697E-07   2.50203E-15  -2.17584E-08   7.99995E+02   8.85784E-16
 3.81425E-06   3.54513E-07   2.51359E-15  -2.17574E-08   7.99995E+02   8.85703E-16
 3.81575E-06   3.55329E-07   2.52517E-15  -2.17554E-08   7.99995E+02   8.85541E-16
 3.81725E-06   3.56145E-07   2.53678E-15  -2.17544E-08   7.99995E+02   8.85460E-16
 3.81875E-06   3.56960E-07   2.54841E-15  -2.17534E-08   7.99995E+02   8.85379E-16
 3.82025E-06   3.57776E-07   2.56007E-15  -2.17514E-08   7.99995E+02   8.85217E-16
 3.82175E-06   3.58592E-07   2.57176E-15  -2.17514E-08   7.99995E+02   8.85217E-16
 3.82325E-06   3.59407E-07   2.58347E-15  -2.17494E-08   7.99995E+02   8.85055E-16
 3.82475E-06   3.60223E-07   2.59521E-15  -2.17485E-08   7.99995E+02   8.84974E-16
 3.82625E-06   3.61038E-07   2.60698E-15  -2.17485E-08   7.99995E+02   8.84974E-16
 3.82775E-06   3.61854E-07   2.61877E-15  -2.17455E-08   7.99995E+02   8.84731E-16
 3.82925E-06   3.62669E-07   2.63058E-15  -2.17455E-08   7.99995E+02   8.84731E-16
 3.83075E-06   3.63485E-07   2.64242E-15  -2.17435E-08   7.99995E+02   8.84569E-16
 3.83225E-06   3.64300E-07   2.65429E-15  -2.17425E-08   7.99995E+02   8.84488E-16
 3.83375E-06   3.65116E-07   2.66619E-15  -2.17415E-08   7.99995E+02   8.84407E-16
 3.83525E-06   3.65931E-07   2.67811E-15  -2.17405E-08   7.99995E+02   8.84326E-16
 3.83675E-06   3.66746E-07   2.69005E-15  -2.17395E-08   7.99995E+02   8.84245E-16
 3.83825E-06   3.67561E-07   2.70203E-15  -2.17385E-08   7.99995E+02   8.84164E-16
 3.83975E-06   3.68376E-07   2.71402E-15  -2.17365E-08   7.99995E+02   8.84002E-16
 3.84125E-06   3.69192E-07   2.72605E-15  -2.17355E-08   7.99995E+02   8.83921E-16
 3.84275E-06   3.70007E-07   2.73810E-15  -2.17345E-08   7.99995E+02   8.83840E-16
 3.84425E-06   3.70822E-07   2.75017E-15  -2.17335E-08   7.99995E+02   8.83759E-16
 3.84575E-06   3.71637E-07   2.76228E-15  -2.17325E-08   7.99995E+02   8.83678E-16
 3.84725E-06   3.72452E-07   2.77440E-15  -2.17315E-08   7.99995E+02   8.83597E-16
 3.84875E-06   3.73266E-07   2.78656E-15  -2.17305E-08   7.99995E+02   8.83516E-16
 3.85025E-06   3.74081E-07   2.79874E-15  -2.17295E-08   7.99995E+02   8.83435E-16
 3.85175E-06   3.74896E-07   2.81094E-15  -2.17275E-08   7.99995E+02   8.83273E-16
 3.85325E-06   3.75711E-07   2.82317E-15  -2.17256E-08   7.99995E+02   8.83111E-16
 3.85475E-06   3.76526E-07   2.83543E-15  -2.17256E-08   7.99995E+02   8.83111E-16
 3.85625E-06   3.77340E-07   2.84771E-15  -2.17236E-08   7.99995E+02   8.82949E-16
 3.85775E-06   3.78155E-07   2.86002E-15  -2.17236E-08   7.99995E+02   8.82949E-16
 3.85925E-06   3.78970E-07   2.87236E-15  -2.17216E-08   7.99995E+02   8.82787E-16
 3.86075E-06   3.79784E-07   2.88472E-15  -2.17206E-08   7.99995E+02   8.82707E-16
 3.86225E-06   3.80529E-07   2.89605E-15  -1.05885E-08   7.99995E+02   2.09770E-16
 3.86375E-06   3.80578E-07   2.89680E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.86525E-06   3.80558E-07   2.89649E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.86675E-06   3.80538E-07   2.89618E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.86825E-06   3.80517E-07   2.89587E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.86975E-06   3.80497E-07   2.89556E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.87125E-06   3.80477E-07   2.89525E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.87275E-06   3.80456E-07   2.89494E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.87425E-06   3.80436E-07   2.89463E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.87575E-06   3.80416E-07   2.89432E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.87725E-06   3.80396E-07   2.89401E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.87875E-06   3.80375E-07   2.89371E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.88025E-06   3.80355E-07   2.89340E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.88175E-06   3.80335E-07   2.89309E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.88325E-06   3.80315E-07   2.89278E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.88475E-06   3.80294E-07   2.89247E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.88625E-06   3.80274E-07   2.89217E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.88775E-06   3.80254E-07   2.89186E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.88925E-06   3.80233E-07   2.89155E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.89075E-06   3.80213E-07   2.89124E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.89225E-06   3.80193E-07   2.89093E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.89375E-06   3.80173E-07   2.89063E-15   5.42566E-10   7.99995E+02   5.50782E-19
 3.89525E-06   3.80152E-07   2.89032E-15   5.41571E-10   7.99995E+02   5.48762E-19
 3.89675E-06   3.80132E-07   2.89001E-15   5.41571E-10   7.99995E+02   5.48762E-19
 3.89825E-06   3.80112E-07   2.88970E-15   5.41571E-10   7.99995E+02   5.48762E-19
