Time (s)   V_brick                  E_brick                  E_ESR                    R_switch (½)             E_switch (J)             Radius_switch (m)        I_brick (kA)             Q_brick                  V_out                    P_out                    E_out                    
 8.03167E-07  -2.17667E+04   2.65322E+02   7.02835E+02   6.43762E-03   1.02502E+03   6.18492E-03  -1.10757E+02   1.36377E-01  -8.86057E+03   9.81372E+08   3.46004E+03
 8.03243E-07  -2.17592E+04   2.65139E+02   7.02849E+02   6.43716E-03   1.02503E+03   6.18513E-03  -1.10785E+02   1.36369E-01  -8.86281E+03   9.81867E+08   3.46011E+03
 8.03319E-07  -2.17517E+04   2.64956E+02   7.02863E+02   6.43671E-03   1.02504E+03   6.18535E-03  -1.10813E+02   1.36361E-01  -8.86503E+03   9.82360E+08   3.46019E+03
 8.03395E-07  -2.17442E+04   2.64773E+02   7.02877E+02   6.43626E-03   1.02505E+03   6.18557E-03  -1.10841E+02   1.36353E-01  -8.86726E+03   9.82853E+08   3.46026E+03
 8.03471E-07  -2.17366E+04   2.64590E+02   7.02891E+02   6.43580E-03   1.02506E+03   6.18579E-03  -1.10869E+02   1.36345E-01  -8.86948E+03   9.83346E+08   3.46034E+03
 8.03547E-07  -2.17291E+04   2.64407E+02   7.02905E+02   6.43535E-03   1.02507E+03   6.18601E-03  -1.10896E+02   1.36337E-01  -8.87170E+03   9.83838E+08   3.46041E+03
 8.03623E-07  -2.17216E+04   2.64223E+02   7.02919E+02   6.43489E-03   1.02508E+03   6.18623E-03  -1.10924E+02   1.36329E-01  -8.87391E+03   9.84329E+08   3.46049E+03
 8.03699E-07  -2.17141E+04   2.64040E+02   7.02932E+02   6.43444E-03   1.02509E+03   6.18644E-03  -1.10952E+02   1.36321E-01  -8.87612E+03   9.84819E+08   3.46056E+03
 8.03775E-07  -2.17065E+04   2.63857E+02   7.02946E+02   6.43398E-03   1.02510E+03   6.18666E-03  -1.10979E+02   1.36313E-01  -8.87833E+03   9.85310E+08   3.46063E+03
 8.03851E-07  -2.16990E+04   2.63674E+02   7.02960E+02   6.43353E-03   1.02511E+03   6.18688E-03  -1.11007E+02   1.36306E-01  -8.88054E+03   9.85800E+08   3.46071E+03
 8.03927E-07  -2.16915E+04   2.63491E+02   7.02974E+02   6.43308E-03   1.02512E+03   6.18710E-03  -1.11034E+02   1.36298E-01  -8.88275E+03   9.86291E+08   3.46078E+03
 8.04003E-07  -2.16839E+04   2.63308E+02   7.02988E+02   6.43262E-03   1.02513E+03   6.18732E-03  -1.11062E+02   1.36290E-01  -8.88496E+03   9.86782E+08   3.46086E+03
 8.04079E-07  -2.16764E+04   2.63125E+02   7.03002E+02   6.43217E-03   1.02514E+03   6.18753E-03  -1.11090E+02   1.36282E-01  -8.88716E+03   9.87270E+08   3.46093E+03
 8.04155E-07  -2.16689E+04   2.62942E+02   7.03016E+02   6.43171E-03   1.02514E+03   6.18775E-03  -1.11117E+02   1.36274E-01  -8.88935E+03   9.87758E+08   3.46101E+03
 8.04231E-07  -2.16613E+04   2.62760E+02   7.03030E+02   6.43126E-03   1.02515E+03   6.18797E-03  -1.11144E+02   1.36266E-01  -8.89154E+03   9.88244E+08   3.46108E+03
 8.04307E-07  -2.16538E+04   2.62577E+02   7.03044E+02   6.43081E-03   1.02516E+03   6.18819E-03  -1.11172E+02   1.36258E-01  -8.89373E+03   9.88730E+08   3.46115E+03
 8.04383E-07  -2.16463E+04   2.62394E+02   7.03058E+02   6.43035E-03   1.02517E+03   6.18841E-03  -1.11199E+02   1.36250E-01  -8.89592E+03   9.89217E+08   3.46123E+03
 8.04459E-07  -2.16387E+04   2.62212E+02   7.03072E+02   6.42990E-03   1.02518E+03   6.18863E-03  -1.11226E+02   1.36242E-01  -8.89810E+03   9.89703E+08   3.46130E+03
 8.04535E-07  -2.16312E+04   2.62029E+02   7.03086E+02   6.42945E-03   1.02519E+03   6.18884E-03  -1.11254E+02   1.36234E-01  -8.90029E+03   9.90189E+08   3.46138E+03
 8.04611E-07  -2.16237E+04   2.61847E+02   7.03099E+02   6.42899E-03   1.02520E+03   6.18906E-03  -1.11281E+02   1.36226E-01  -8.90247E+03   9.90676E+08   3.46145E+03
 8.04687E-07  -2.16161E+04   2.61664E+02   7.03113E+02   6.42854E-03   1.02521E+03   6.18928E-03  -1.11308E+02   1.36218E-01  -8.90466E+03   9.91162E+08   3.46152E+03
 8.04763E-07  -2.16086E+04   2.61482E+02   7.03127E+02   6.42809E-03   1.02522E+03   6.18950E-03  -1.11336E+02   1.36210E-01  -8.90685E+03   9.91649E+08   3.46160E+03
 8.04839E-07  -2.16011E+04   2.61299E+02   7.03141E+02   6.42763E-03   1.02523E+03   6.18972E-03  -1.11363E+02   1.36202E-01  -8.90903E+03   9.92135E+08   3.46167E+03
 8.04915E-07  -2.15935E+04   2.61117E+02   7.03155E+02   6.42718E-03   1.02524E+03   6.18994E-03  -1.11390E+02   1.36195E-01  -8.91121E+03   9.92620E+08   3.46175E+03
 8.04991E-07  -2.15860E+04   2.60934E+02   7.03169E+02   6.42673E-03   1.02525E+03   6.19015E-03  -1.11417E+02   1.36187E-01  -8.91339E+03   9.93106E+08   3.46182E+03
 8.05067E-07  -2.15784E+04   2.60752E+02   7.03183E+02   6.42628E-03   1.02526E+03   6.19037E-03  -1.11445E+02   1.36179E-01  -8.91557E+03   9.93592E+08   3.46190E+03
 8.05143E-07  -2.15709E+04   2.60569E+02   7.03197E+02   6.42582E-03   1.02527E+03   6.19059E-03  -1.11472E+02   1.36171E-01  -8.91775E+03   9.94077E+08   3.46197E+03
 8.05219E-07  -2.15633E+04   2.60387E+02   7.03211E+02   6.42537E-03   1.02527E+03   6.19081E-03  -1.11499E+02   1.36163E-01  -8.91992E+03   9.94563E+08   3.46204E+03
 8.05295E-07  -2.15558E+04   2.60204E+02   7.03225E+02   6.42492E-03   1.02528E+03   6.19103E-03  -1.11526E+02   1.36155E-01  -8.92210E+03   9.95049E+08   3.46212E+03
 8.05371E-07  -2.15482E+04   2.60022E+02   7.03239E+02   6.42446E-03   1.02529E+03   6.19124E-03  -1.11554E+02   1.36147E-01  -8.92428E+03   9.95535E+08   3.46219E+03
 8.05447E-07  -2.15407E+04   2.59840E+02   7.03253E+02   6.42401E-03   1.02530E+03   6.19146E-03  -1.11581E+02   1.36139E-01  -8.92646E+03   9.96022E+08   3.46227E+03
 8.05523E-07  -2.15331E+04   2.59658E+02   7.03266E+02   6.42356E-03   1.02531E+03   6.19168E-03  -1.11608E+02   1.36131E-01  -8.92864E+03   9.96508E+08   3.46234E+03
 8.05599E-07  -2.15256E+04   2.59476E+02   7.03280E+02   6.42311E-03   1.02532E+03   6.19190E-03  -1.11635E+02   1.36123E-01  -8.93082E+03   9.96994E+08   3.46242E+03
 8.05675E-07  -2.15180E+04   2.59294E+02   7.03294E+02   6.42265E-03   1.02533E+03   6.19212E-03  -1.11662E+02   1.36115E-01  -8.93299E+03   9.97480E+08   3.46249E+03
 8.05751E-07  -2.15105E+04   2.59112E+02   7.03308E+02   6.42220E-03   1.02534E+03   6.19233E-03  -1.11690E+02   1.36107E-01  -8.93516E+03   9.97964E+08   3.46256E+03
 8.05827E-07  -2.15029E+04   2.58930E+02   7.03322E+02   6.42175E-03   1.02535E+03   6.19255E-03  -1.11717E+02   1.36099E-01  -8.93733E+03   9.98449E+08   3.46264E+03
 8.05903E-07  -2.14954E+04   2.58748E+02   7.03336E+02   6.42130E-03   1.02536E+03   6.19277E-03  -1.11744E+02   1.36092E-01  -8.93951E+03   9.98935E+08   3.46271E+03
 8.05979E-07  -2.14878E+04   2.58567E+02   7.03350E+02   6.42085E-03   1.02537E+03   6.19299E-03  -1.11771E+02   1.36083E-01  -8.94167E+03   9.99419E+08   3.46279E+03
 8.06055E-07  -2.14803E+04   2.58385E+02   7.03364E+02   6.42039E-03   1.02538E+03   6.19321E-03  -1.11798E+02   1.36074E-01  -8.94381E+03   9.99897E+08   3.46286E+03
 8.06131E-07  -2.14727E+04   2.58203E+02   7.03378E+02   6.41994E-03   1.02539E+03   6.19342E-03  -1.11825E+02   1.36065E-01  -8.94596E+03   1.00038E+09   3.46294E+03
 8.06207E-07  -2.14651E+04   2.58021E+02   7.03392E+02   6.41949E-03   1.02540E+03   6.19364E-03  -1.11851E+02   1.36056E-01  -8.94810E+03   1.00086E+09   3.46301E+03
 8.06283E-07  -2.14576E+04   2.57840E+02   7.03406E+02   6.41904E-03   1.02540E+03   6.19386E-03  -1.11878E+02   1.36047E-01  -8.95024E+03   1.00133E+09   3.46308E+03
 8.06359E-07  -2.14500E+04   2.57658E+02   7.03419E+02   6.41859E-03   1.02541E+03   6.19408E-03  -1.11905E+02   1.36038E-01  -8.95238E+03   1.00181E+09   3.46316E+03
 8.06435E-07  -2.14425E+04   2.57476E+02   7.03433E+02   6.41813E-03   1.02542E+03   6.19430E-03  -1.11931E+02   1.36029E-01  -8.95451E+03   1.00229E+09   3.46323E+03
 8.06511E-07  -2.14349E+04   2.57295E+02   7.03447E+02   6.41768E-03   1.02543E+03   6.19451E-03  -1.11958E+02   1.36020E-01  -8.95664E+03   1.00277E+09   3.46331E+03
 8.06587E-07  -2.14273E+04   2.57113E+02   7.03461E+02   6.41723E-03   1.02544E+03   6.19473E-03  -1.11985E+02   1.36011E-01  -8.95877E+03   1.00324E+09   3.46338E+03
 8.06663E-07  -2.14198E+04   2.56932E+02   7.03475E+02   6.41678E-03   1.02545E+03   6.19495E-03  -1.12011E+02   1.36002E-01  -8.96089E+03   1.00372E+09   3.46345E+03
 8.06739E-07  -2.14122E+04   2.56750E+02   7.03489E+02   6.41633E-03   1.02546E+03   6.19517E-03  -1.12038E+02   1.35992E-01  -8.96301E+03   1.00420E+09   3.46353E+03
 8.06815E-07  -2.14047E+04   2.56569E+02   7.03503E+02   6.41588E-03   1.02547E+03   6.19539E-03  -1.12064E+02   1.35983E-01  -8.96513E+03   1.00467E+09   3.46360E+03
 8.06891E-07  -2.13971E+04   2.56388E+02   7.03517E+02   6.41542E-03   1.02548E+03   6.19560E-03  -1.12091E+02   1.35974E-01  -8.96725E+03   1.00514E+09   3.46368E+03
 8.06967E-07  -2.13895E+04   2.56207E+02   7.03531E+02   6.41497E-03   1.02549E+03   6.19582E-03  -1.12117E+02   1.35965E-01  -8.96936E+03   1.00562E+09   3.46375E+03
 8.07043E-07  -2.13820E+04   2.56026E+02   7.03545E+02   6.41452E-03   1.02550E+03   6.19604E-03  -1.12143E+02   1.35956E-01  -8.97147E+03   1.00609E+09   3.46383E+03
 8.07119E-07  -2.13744E+04   2.55845E+02   7.03559E+02   6.41407E-03   1.02551E+03   6.19626E-03  -1.12170E+02   1.35947E-01  -8.97359E+03   1.00657E+09   3.46390E+03
 8.07195E-07  -2.13668E+04   2.55664E+02   7.03573E+02   6.41362E-03   1.02552E+03   6.19648E-03  -1.12196E+02   1.35938E-01  -8.97569E+03   1.00704E+09   3.46397E+03
 8.07271E-07  -2.13593E+04   2.55483E+02   7.03586E+02   6.41317E-03   1.02553E+03   6.19669E-03  -1.12223E+02   1.35929E-01  -8.97780E+03   1.00751E+09   3.46405E+03
 8.07347E-07  -2.13517E+04   2.55302E+02   7.03600E+02   6.41272E-03   1.02553E+03   6.19691E-03  -1.12249E+02   1.35920E-01  -8.97991E+03   1.00798E+09   3.46412E+03
 8.07423E-07  -2.13441E+04   2.55121E+02   7.03614E+02   6.41227E-03   1.02554E+03   6.19713E-03  -1.12275E+02   1.35911E-01  -8.98202E+03   1.00846E+09   3.46420E+03
 8.07499E-07  -2.13366E+04   2.54940E+02   7.03628E+02   6.41182E-03   1.02555E+03   6.19735E-03  -1.12301E+02   1.35902E-01  -8.98412E+03   1.00893E+09   3.46427E+03
 8.07575E-07  -2.13290E+04   2.54759E+02   7.03642E+02   6.41136E-03   1.02556E+03   6.19757E-03  -1.12328E+02   1.35893E-01  -8.98622E+03   1.00940E+09   3.46435E+03
 8.07651E-07  -2.13214E+04   2.54578E+02   7.03656E+02   6.41091E-03   1.02557E+03   6.19778E-03  -1.12354E+02   1.35884E-01  -8.98833E+03   1.00988E+09   3.46442E+03
 8.07727E-07  -2.13139E+04   2.54397E+02   7.03670E+02   6.41046E-03   1.02558E+03   6.19800E-03  -1.12380E+02   1.35875E-01  -8.99043E+03   1.01035E+09   3.46449E+03
 8.07803E-07  -2.13063E+04   2.54217E+02   7.03684E+02   6.41001E-03   1.02559E+03   6.19822E-03  -1.12407E+02   1.35866E-01  -8.99253E+03   1.01082E+09   3.46457E+03
 8.07879E-07  -2.12987E+04   2.54036E+02   7.03698E+02   6.40956E-03   1.02560E+03   6.19844E-03  -1.12433E+02   1.35857E-01  -8.99463E+03   1.01129E+09   3.46464E+03
 8.07955E-07  -2.12912E+04   2.53855E+02   7.03712E+02   6.40911E-03   1.02561E+03   6.19865E-03  -1.12459E+02   1.35847E-01  -8.99673E+03   1.01177E+09   3.46472E+03
 8.08031E-07  -2.12836E+04   2.53675E+02   7.03726E+02   6.40866E-03   1.02562E+03   6.19887E-03  -1.12485E+02   1.35838E-01  -8.99884E+03   1.01224E+09   3.46479E+03
 8.08107E-07  -2.12760E+04   2.53495E+02   7.03740E+02   6.40821E-03   1.02563E+03   6.19909E-03  -1.12512E+02   1.35829E-01  -9.00094E+03   1.01271E+09   3.46486E+03
 8.08183E-07  -2.12684E+04   2.53314E+02   7.03753E+02   6.40776E-03   1.02564E+03   6.19931E-03  -1.12538E+02   1.35820E-01  -9.00304E+03   1.01318E+09   3.46494E+03
 8.08259E-07  -2.12609E+04   2.53134E+02   7.03767E+02   6.40731E-03   1.02565E+03   6.19953E-03  -1.12564E+02   1.35811E-01  -9.00514E+03   1.01366E+09   3.46501E+03
 8.08335E-07  -2.12533E+04   2.52954E+02   7.03781E+02   6.40686E-03   1.02566E+03   6.19974E-03  -1.12590E+02   1.35802E-01  -9.00724E+03   1.01413E+09   3.46509E+03
 8.08411E-07  -2.12457E+04   2.52773E+02   7.03795E+02   6.40641E-03   1.02566E+03   6.19996E-03  -1.12617E+02   1.35793E-01  -9.00934E+03   1.01460E+09   3.46516E+03
 8.08487E-07  -2.12381E+04   2.52593E+02   7.03809E+02   6.40596E-03   1.02567E+03   6.20018E-03  -1.12643E+02   1.35784E-01  -9.01144E+03   1.01507E+09   3.46524E+03
 8.08563E-07  -2.12304E+04   2.52409E+02   7.03823E+02   6.40551E-03   1.02568E+03   6.20040E-03  -1.12669E+02   1.35775E-01  -9.01354E+03   1.01555E+09   3.46531E+03
 8.08639E-07  -2.12227E+04   2.52226E+02   7.03837E+02   6.40506E-03   1.02569E+03   6.20062E-03  -1.12695E+02   1.35766E-01  -9.01563E+03   1.01602E+09   3.46538E+03
 8.08715E-07  -2.12150E+04   2.52042E+02   7.03851E+02   6.40461E-03   1.02570E+03   6.20083E-03  -1.12721E+02   1.35757E-01  -9.01771E+03   1.01649E+09   3.46546E+03
 8.08791E-07  -2.12073E+04   2.51859E+02   7.03865E+02   6.40416E-03   1.02571E+03   6.20105E-03  -1.12747E+02   1.35748E-01  -9.01979E+03   1.01696E+09   3.46553E+03
 8.08867E-07  -2.11996E+04   2.51676E+02   7.03879E+02   6.40371E-03   1.02572E+03   6.20127E-03  -1.12773E+02   1.35739E-01  -9.02186E+03   1.01743E+09   3.46561E+03
 8.08943E-07  -2.11918E+04   2.51493E+02   7.03893E+02   6.40326E-03   1.02573E+03   6.20149E-03  -1.12799E+02   1.35730E-01  -9.02393E+03   1.01789E+09   3.46568E+03
 8.09019E-07  -2.11841E+04   2.51309E+02   7.03907E+02   6.40281E-03   1.02574E+03   6.20170E-03  -1.12825E+02   1.35721E-01  -9.02600E+03   1.01836E+09   3.46576E+03
 8.09095E-07  -2.11764E+04   2.51126E+02   7.03920E+02   6.40236E-03   1.02575E+03   6.20192E-03  -1.12851E+02   1.35712E-01  -9.02806E+03   1.01882E+09   3.46583E+03
 8.09171E-07  -2.11687E+04   2.50943E+02   7.03934E+02   6.40191E-03   1.02576E+03   6.20214E-03  -1.12876E+02   1.35703E-01  -9.03011E+03   1.01929E+09   3.46590E+03
 8.09247E-07  -2.11610E+04   2.50760E+02   7.03948E+02   6.40146E-03   1.02577E+03   6.20236E-03  -1.12902E+02   1.35693E-01  -9.03216E+03   1.01975E+09   3.46598E+03
 8.09323E-07  -2.11532E+04   2.50577E+02   7.03962E+02   6.40101E-03   1.02578E+03   6.20257E-03  -1.12928E+02   1.35684E-01  -9.03422E+03   1.02021E+09   3.46605E+03
 8.09399E-07  -2.11455E+04   2.50395E+02   7.03976E+02   6.40056E-03   1.02579E+03   6.20279E-03  -1.12953E+02   1.35675E-01  -9.03627E+03   1.02068E+09   3.46613E+03
 8.09475E-07  -2.11378E+04   2.50212E+02   7.03990E+02   6.40011E-03   1.02579E+03   6.20301E-03  -1.12979E+02   1.35666E-01  -9.03833E+03   1.02114E+09   3.46620E+03
 8.09551E-07  -2.11301E+04   2.50029E+02   7.04004E+02   6.39967E-03   1.02580E+03   6.20323E-03  -1.13005E+02   1.35657E-01  -9.04037E+03   1.02160E+09   3.46627E+03
 8.09627E-07  -2.11224E+04   2.49846E+02   7.04018E+02   6.39922E-03   1.02581E+03   6.20345E-03  -1.13030E+02   1.35648E-01  -9.04242E+03   1.02207E+09   3.46635E+03
 8.09703E-07  -2.11146E+04   2.49664E+02   7.04032E+02   6.39877E-03   1.02582E+03   6.20366E-03  -1.13056E+02   1.35639E-01  -9.04446E+03   1.02253E+09   3.46642E+03
 8.09779E-07  -2.11069E+04   2.49481E+02   7.04046E+02   6.39832E-03   1.02583E+03   6.20388E-03  -1.13081E+02   1.35630E-01  -9.04649E+03   1.02299E+09   3.46650E+03
 8.09855E-07  -2.10992E+04   2.49298E+02   7.04060E+02   6.39787E-03   1.02584E+03   6.20410E-03  -1.13107E+02   1.35621E-01  -9.04852E+03   1.02345E+09   3.46657E+03
 8.09931E-07  -2.10915E+04   2.49116E+02   7.04074E+02   6.39742E-03   1.02585E+03   6.20432E-03  -1.13132E+02   1.35612E-01  -9.05055E+03   1.02391E+09   3.46665E+03
 8.10007E-07  -2.10837E+04   2.48933E+02   7.04087E+02   6.39697E-03   1.02586E+03   6.20453E-03  -1.13157E+02   1.35603E-01  -9.05257E+03   1.02436E+09   3.46672E+03
 8.10083E-07  -2.10760E+04   2.48751E+02   7.04101E+02   6.39652E-03   1.02587E+03   6.20475E-03  -1.13182E+02   1.35594E-01  -9.05460E+03   1.02482E+09   3.46679E+03
 8.10159E-07  -2.10683E+04   2.48569E+02   7.04115E+02   6.39607E-03   1.02588E+03   6.20497E-03  -1.13208E+02   1.35585E-01  -9.05662E+03   1.02528E+09   3.46687E+03
 8.10235E-07  -2.10606E+04   2.48386E+02   7.04129E+02   6.39563E-03   1.02589E+03   6.20519E-03  -1.13233E+02   1.35576E-01  -9.05865E+03   1.02574E+09   3.46694E+03
 8.10311E-07  -2.10528E+04   2.48204E+02   7.04143E+02   6.39518E-03   1.02590E+03   6.20540E-03  -1.13258E+02   1.35567E-01  -9.06067E+03   1.02620E+09   3.46702E+03
 8.10387E-07  -2.10451E+04   2.48022E+02   7.04157E+02   6.39473E-03   1.02591E+03   6.20562E-03  -1.13284E+02   1.35558E-01  -9.06270E+03   1.02666E+09   3.46709E+03
 8.10463E-07  -2.10374E+04   2.47839E+02   7.04171E+02   6.39428E-03   1.02591E+03   6.20584E-03  -1.13309E+02   1.35549E-01  -9.06472E+03   1.02711E+09   3.46717E+03
 8.10539E-07  -2.10296E+04   2.47657E+02   7.04185E+02   6.39383E-03   1.02592E+03   6.20606E-03  -1.13334E+02   1.35539E-01  -9.06674E+03   1.02757E+09   3.46724E+03
 8.10615E-07  -2.10219E+04   2.47475E+02   7.04199E+02   6.39338E-03   1.02593E+03   6.20627E-03  -1.13360E+02   1.35530E-01  -9.06877E+03   1.02803E+09   3.46731E+03
 8.10691E-07  -2.10142E+04   2.47293E+02   7.04213E+02   6.39294E-03   1.02594E+03   6.20649E-03  -1.13385E+02   1.35521E-01  -9.07079E+03   1.02849E+09   3.46739E+03
 8.10767E-07  -2.10064E+04   2.47111E+02   7.04227E+02   6.39249E-03   1.02595E+03   6.20671E-03  -1.13410E+02   1.35512E-01  -9.07281E+03   1.02895E+09   3.46746E+03
 8.10843E-07  -2.09987E+04   2.46929E+02   7.04241E+02   6.39204E-03   1.02596E+03   6.20693E-03  -1.13435E+02   1.35503E-01  -9.07484E+03   1.02941E+09   3.46754E+03
 8.10919E-07  -2.09910E+04   2.46747E+02   7.04254E+02   6.39159E-03   1.02597E+03   6.20714E-03  -1.13461E+02   1.35494E-01  -9.07686E+03   1.02987E+09   3.46761E+03
 8.10995E-07  -2.09832E+04   2.46566E+02   7.04268E+02   6.39114E-03   1.02598E+03   6.20736E-03  -1.13486E+02   1.35485E-01  -9.07888E+03   1.03033E+09   3.46769E+03
 8.11071E-07  -2.09755E+04   2.46384E+02   7.04282E+02   6.39069E-03   1.02599E+03   6.20758E-03  -1.13511E+02   1.35476E-01  -9.08090E+03   1.03079E+09   3.46776E+03
 8.11147E-07  -2.09678E+04   2.46202E+02   7.04296E+02   6.39025E-03   1.02600E+03   6.20780E-03  -1.13537E+02   1.35467E-01  -9.08293E+03   1.03124E+09   3.46783E+03
 8.11223E-07  -2.09600E+04   2.46021E+02   7.04310E+02   6.38980E-03   1.02601E+03   6.20802E-03  -1.13562E+02   1.35458E-01  -9.08495E+03   1.03170E+09   3.46791E+03
 8.11299E-07  -2.09523E+04   2.45839E+02   7.04324E+02   6.38935E-03   1.02602E+03   6.20823E-03  -1.13587E+02   1.35449E-01  -9.08697E+03   1.03216E+09   3.46798E+03
 8.11375E-07  -2.09446E+04   2.45658E+02   7.04338E+02   6.38890E-03   1.02603E+03   6.20845E-03  -1.13612E+02   1.35440E-01  -9.08899E+03   1.03262E+09   3.46806E+03
 8.11451E-07  -2.09368E+04   2.45476E+02   7.04352E+02   6.38846E-03   1.02604E+03   6.20867E-03  -1.13638E+02   1.35431E-01  -9.09101E+03   1.03308E+09   3.46813E+03
 8.11527E-07  -2.09291E+04   2.45295E+02   7.04366E+02   6.38801E-03   1.02604E+03   6.20889E-03  -1.13663E+02   1.35422E-01  -9.09304E+03   1.03354E+09   3.46820E+03
 8.11604E-07  -2.09213E+04   2.45113E+02   7.04380E+02   6.38756E-03   1.02605E+03   6.20910E-03  -1.13688E+02   1.35413E-01  -9.09506E+03   1.03400E+09   3.46828E+03
 8.11680E-07  -2.09136E+04   2.44932E+02   7.04394E+02   6.38711E-03   1.02606E+03   6.20932E-03  -1.13713E+02   1.35404E-01  -9.09707E+03   1.03446E+09   3.46835E+03
 8.11756E-07  -2.09059E+04   2.44751E+02   7.04408E+02   6.38667E-03   1.02607E+03   6.20954E-03  -1.13739E+02   1.35394E-01  -9.09910E+03   1.03492E+09   3.46843E+03
 8.11832E-07  -2.08981E+04   2.44569E+02   7.04421E+02   6.38622E-03   1.02608E+03   6.20975E-03  -1.13764E+02   1.35385E-01  -9.10109E+03   1.03537E+09   3.46850E+03
 8.11908E-07  -2.08904E+04   2.44388E+02   7.04435E+02   6.38577E-03   1.02609E+03   6.20997E-03  -1.13788E+02   1.35376E-01  -9.10308E+03   1.03583E+09   3.46858E+03
 8.11984E-07  -2.08826E+04   2.44207E+02   7.04449E+02   6.38533E-03   1.02610E+03   6.21019E-03  -1.13813E+02   1.35367E-01  -9.10505E+03   1.03627E+09   3.46865E+03
 8.12060E-07  -2.08749E+04   2.44026E+02   7.04463E+02   6.38488E-03   1.02611E+03   6.21041E-03  -1.13838E+02   1.35358E-01  -9.10701E+03   1.03672E+09   3.46872E+03
 8.12136E-07  -2.08671E+04   2.43845E+02   7.04477E+02   6.38443E-03   1.02612E+03   6.21063E-03  -1.13862E+02   1.35349E-01  -9.10896E+03   1.03716E+09   3.46880E+03
 8.12212E-07  -2.08594E+04   2.43664E+02   7.04491E+02   6.38398E-03   1.02613E+03   6.21084E-03  -1.13886E+02   1.35340E-01  -9.11092E+03   1.03761E+09   3.46887E+03
 8.12288E-07  -2.08516E+04   2.43482E+02   7.04505E+02   6.38354E-03   1.02614E+03   6.21106E-03  -1.13911E+02   1.35331E-01  -9.11287E+03   1.03806E+09   3.46895E+03
 8.12364E-07  -2.08439E+04   2.43301E+02   7.04519E+02   6.38309E-03   1.02615E+03   6.21128E-03  -1.13935E+02   1.35322E-01  -9.11482E+03   1.03850E+09   3.46902E+03
 8.12440E-07  -2.08361E+04   2.43121E+02   7.04533E+02   6.38264E-03   1.02616E+03   6.21150E-03  -1.13960E+02   1.35313E-01  -9.11677E+03   1.03894E+09   3.46910E+03
 8.12516E-07  -2.08284E+04   2.42940E+02   7.04547E+02   6.38220E-03   1.02617E+03   6.21171E-03  -1.13984E+02   1.35304E-01  -9.11872E+03   1.03939E+09   3.46917E+03
 8.12592E-07  -2.08206E+04   2.42759E+02   7.04561E+02   6.38175E-03   1.02617E+03   6.21193E-03  -1.14008E+02   1.35295E-01  -9.12067E+03   1.03983E+09   3.46924E+03
 8.12668E-07  -2.08129E+04   2.42578E+02   7.04575E+02   6.38130E-03   1.02618E+03   6.21215E-03  -1.14033E+02   1.35286E-01  -9.12262E+03   1.04028E+09   3.46932E+03
 8.12744E-07  -2.08051E+04   2.42397E+02   7.04588E+02   6.38086E-03   1.02619E+03   6.21236E-03  -1.14057E+02   1.35277E-01  -9.12456E+03   1.04072E+09   3.46939E+03
 8.12820E-07  -2.07974E+04   2.42217E+02   7.04602E+02   6.38041E-03   1.02620E+03   6.21258E-03  -1.14081E+02   1.35268E-01  -9.12651E+03   1.04116E+09   3.46947E+03
 8.12896E-07  -2.07896E+04   2.42036E+02   7.04616E+02   6.37996E-03   1.02621E+03   6.21280E-03  -1.14106E+02   1.35259E-01  -9.12845E+03   1.04161E+09   3.46954E+03
 8.12972E-07  -2.07818E+04   2.41856E+02   7.04630E+02   6.37952E-03   1.02622E+03   6.21302E-03  -1.14130E+02   1.35250E-01  -9.13040E+03   1.04205E+09   3.46961E+03
 8.13048E-07  -2.07741E+04   2.41675E+02   7.04644E+02   6.37907E-03   1.02623E+03   6.21323E-03  -1.14154E+02   1.35240E-01  -9.13234E+03   1.04250E+09   3.46969E+03
