Time (s)   V_brick (kV)             E_brick (J)              E_ESR (J)                R_switch (½)             E_switch (J)             Radius_switch (m)        I_brick (kA)             Q_brick                  V_out (kV)               P_out (MW)               E_out (J)                
 8.85653E-07  -5.29035E+00   3.91830E+00   1.08930E+02   3.03061E-02   2.00768E+02   3.59149E-03  -5.34590E+00   2.95041E-02  -3.47483E+00   1.85761E+01   1.08886E+03
 8.85779E-07  -5.28794E+00   3.91473E+00   1.08930E+02   3.03048E-02   2.00768E+02   3.59157E-03  -5.34756E+00   2.95034E-02  -3.47591E+00   1.85877E+01   1.08886E+03
 8.85905E-07  -5.28554E+00   3.91116E+00   1.08930E+02   3.03035E-02   2.00768E+02   3.59165E-03  -5.34921E+00   2.95027E-02  -3.47699E+00   1.85992E+01   1.08886E+03
 8.86032E-07  -5.28313E+00   3.90760E+00   1.08930E+02   3.03021E-02   2.00768E+02   3.59172E-03  -5.35087E+00   2.95020E-02  -3.47806E+00   1.86107E+01   1.08886E+03
 8.86157E-07  -5.28072E+00   3.90404E+00   1.08930E+02   3.03008E-02   2.00768E+02   3.59180E-03  -5.35252E+00   2.95012E-02  -3.47914E+00   1.86222E+01   1.08886E+03
 8.86283E-07  -5.27831E+00   3.90048E+00   1.08930E+02   3.02995E-02   2.00768E+02   3.59188E-03  -5.35417E+00   2.95005E-02  -3.48021E+00   1.86337E+01   1.08886E+03
 8.86410E-07  -5.27590E+00   3.89692E+00   1.08930E+02   3.02982E-02   2.00768E+02   3.59196E-03  -5.35583E+00   2.94998E-02  -3.48129E+00   1.86452E+01   1.08886E+03
 8.86535E-07  -5.27349E+00   3.89336E+00   1.08930E+02   3.02969E-02   2.00768E+02   3.59204E-03  -5.35748E+00   2.94991E-02  -3.48236E+00   1.86567E+01   1.08886E+03
 8.86661E-07  -5.27108E+00   3.88981E+00   1.08930E+02   3.02956E-02   2.00768E+02   3.59211E-03  -5.35912E+00   2.94984E-02  -3.48343E+00   1.86681E+01   1.08886E+03
 8.86787E-07  -5.26868E+00   3.88625E+00   1.08930E+02   3.02942E-02   2.00768E+02   3.59219E-03  -5.36076E+00   2.94977E-02  -3.48450E+00   1.86796E+01   1.08886E+03
 8.86913E-07  -5.26627E+00   3.88270E+00   1.08930E+02   3.02929E-02   2.00768E+02   3.59227E-03  -5.36240E+00   2.94970E-02  -3.48556E+00   1.86910E+01   1.08886E+03
 8.87040E-07  -5.26386E+00   3.87915E+00   1.08930E+02   3.02916E-02   2.00768E+02   3.59235E-03  -5.36404E+00   2.94963E-02  -3.48662E+00   1.87024E+01   1.08886E+03
 8.87165E-07  -5.26145E+00   3.87560E+00   1.08930E+02   3.02903E-02   2.00768E+02   3.59243E-03  -5.36565E+00   2.94956E-02  -3.48767E+00   1.87136E+01   1.08886E+03
 8.87291E-07  -5.25904E+00   3.87205E+00   1.08930E+02   3.02890E-02   2.00768E+02   3.59250E-03  -5.36724E+00   2.94949E-02  -3.48871E+00   1.87247E+01   1.08886E+03
 8.87417E-07  -5.25663E+00   3.86850E+00   1.08930E+02   3.02877E-02   2.00768E+02   3.59258E-03  -5.36884E+00   2.94942E-02  -3.48974E+00   1.87359E+01   1.08886E+03
 8.87543E-07  -5.25421E+00   3.86494E+00   1.08930E+02   3.02864E-02   2.00768E+02   3.59266E-03  -5.37043E+00   2.94935E-02  -3.49078E+00   1.87470E+01   1.08886E+03
 8.87670E-07  -5.25179E+00   3.86138E+00   1.08930E+02   3.02851E-02   2.00768E+02   3.59274E-03  -5.37202E+00   2.94928E-02  -3.49181E+00   1.87581E+01   1.08886E+03
 8.87795E-07  -5.24937E+00   3.85783E+00   1.08930E+02   3.02837E-02   2.00768E+02   3.59282E-03  -5.37361E+00   2.94921E-02  -3.49284E+00   1.87692E+01   1.08886E+03
 8.87921E-07  -5.24695E+00   3.85427E+00   1.08930E+02   3.02824E-02   2.00768E+02   3.59289E-03  -5.37519E+00   2.94914E-02  -3.49387E+00   1.87802E+01   1.08886E+03
 8.88048E-07  -5.24453E+00   3.85072E+00   1.08930E+02   3.02811E-02   2.00768E+02   3.59297E-03  -5.37677E+00   2.94907E-02  -3.49490E+00   1.87912E+01   1.08886E+03
 8.88173E-07  -5.24211E+00   3.84716E+00   1.08930E+02   3.02798E-02   2.00768E+02   3.59305E-03  -5.37834E+00   2.94900E-02  -3.49592E+00   1.88023E+01   1.08886E+03
 8.88299E-07  -5.23969E+00   3.84361E+00   1.08930E+02   3.02785E-02   2.00768E+02   3.59313E-03  -5.37992E+00   2.94893E-02  -3.49695E+00   1.88133E+01   1.08886E+03
 8.88425E-07  -5.23727E+00   3.84006E+00   1.08930E+02   3.02772E-02   2.00768E+02   3.59321E-03  -5.38149E+00   2.94886E-02  -3.49797E+00   1.88243E+01   1.08886E+03
 8.88551E-07  -5.23485E+00   3.83651E+00   1.08930E+02   3.02759E-02   2.00768E+02   3.59328E-03  -5.38304E+00   2.94879E-02  -3.49898E+00   1.88351E+01   1.08886E+03
 8.88678E-07  -5.23242E+00   3.83296E+00   1.08930E+02   3.02746E-02   2.00768E+02   3.59336E-03  -5.38458E+00   2.94872E-02  -3.49998E+00   1.88459E+01   1.08886E+03
 8.88803E-07  -5.23000E+00   3.82941E+00   1.08930E+02   3.02732E-02   2.00768E+02   3.59344E-03  -5.38612E+00   2.94865E-02  -3.50098E+00   1.88567E+01   1.08886E+03
 8.88929E-07  -5.22758E+00   3.82586E+00   1.08930E+02   3.02719E-02   2.00768E+02   3.59352E-03  -5.38767E+00   2.94858E-02  -3.50199E+00   1.88675E+01   1.08886E+03
 8.89055E-07  -5.22516E+00   3.82232E+00   1.08930E+02   3.02706E-02   2.00768E+02   3.59359E-03  -5.38921E+00   2.94851E-02  -3.50299E+00   1.88783E+01   1.08886E+03
 8.89181E-07  -5.22274E+00   3.81878E+00   1.08930E+02   3.02693E-02   2.00768E+02   3.59367E-03  -5.39075E+00   2.94844E-02  -3.50399E+00   1.88891E+01   1.08886E+03
 8.89308E-07  -5.22032E+00   3.81524E+00   1.08930E+02   3.02680E-02   2.00768E+02   3.59375E-03  -5.39229E+00   2.94836E-02  -3.50499E+00   1.88999E+01   1.08886E+03
 8.89433E-07  -5.21789E+00   3.81170E+00   1.08930E+02   3.02667E-02   2.00768E+02   3.59383E-03  -5.39383E+00   2.94829E-02  -3.50599E+00   1.89107E+01   1.08886E+03
 8.89559E-07  -5.21547E+00   3.80816E+00   1.08930E+02   3.02654E-02   2.00768E+02   3.59391E-03  -5.39537E+00   2.94822E-02  -3.50699E+00   1.89215E+01   1.08886E+03
 8.89686E-07  -5.21305E+00   3.80462E+00   1.08930E+02   3.02641E-02   2.00768E+02   3.59398E-03  -5.39691E+00   2.94815E-02  -3.50799E+00   1.89323E+01   1.08886E+03
 8.89811E-07  -5.21063E+00   3.80109E+00   1.08930E+02   3.02628E-02   2.00768E+02   3.59406E-03  -5.39845E+00   2.94808E-02  -3.50899E+00   1.89431E+01   1.08886E+03
 8.89937E-07  -5.20820E+00   3.79755E+00   1.08930E+02   3.02614E-02   2.00768E+02   3.59414E-03  -5.39998E+00   2.94801E-02  -3.50999E+00   1.89539E+01   1.08886E+03
 8.90063E-07  -5.20578E+00   3.79402E+00   1.08930E+02   3.02601E-02   2.00768E+02   3.59422E-03  -5.40152E+00   2.94794E-02  -3.51099E+00   1.89647E+01   1.08886E+03
 8.90189E-07  -5.20335E+00   3.79048E+00   1.08930E+02   3.02588E-02   2.00768E+02   3.59430E-03  -5.40301E+00   2.94787E-02  -3.51196E+00   1.89751E+01   1.08886E+03
 8.90316E-07  -5.20093E+00   3.78695E+00   1.08930E+02   3.02575E-02   2.00768E+02   3.59437E-03  -5.40450E+00   2.94780E-02  -3.51292E+00   1.89856E+01   1.08886E+03
 8.90441E-07  -5.19850E+00   3.78342E+00   1.08930E+02   3.02562E-02   2.00768E+02   3.59445E-03  -5.40599E+00   2.94773E-02  -3.51389E+00   1.89960E+01   1.08886E+03
 8.90567E-07  -5.19608E+00   3.77989E+00   1.08930E+02   3.02549E-02   2.00768E+02   3.59453E-03  -5.40747E+00   2.94766E-02  -3.51485E+00   1.90065E+01   1.08886E+03
 8.90693E-07  -5.19365E+00   3.77636E+00   1.08930E+02   3.02536E-02   2.00768E+02   3.59461E-03  -5.40895E+00   2.94759E-02  -3.51582E+00   1.90169E+01   1.08886E+03
 8.90819E-07  -5.19122E+00   3.77283E+00   1.08930E+02   3.02523E-02   2.00768E+02   3.59468E-03  -5.41043E+00   2.94752E-02  -3.51678E+00   1.90273E+01   1.08886E+03
 8.90946E-07  -5.18880E+00   3.76931E+00   1.08930E+02   3.02510E-02   2.00768E+02   3.59476E-03  -5.41190E+00   2.94745E-02  -3.51774E+00   1.90377E+01   1.08886E+03
 8.91071E-07  -5.18637E+00   3.76578E+00   1.08930E+02   3.02496E-02   2.00768E+02   3.59484E-03  -5.41338E+00   2.94738E-02  -3.51870E+00   1.90480E+01   1.08886E+03
 8.91197E-07  -5.18395E+00   3.76226E+00   1.08930E+02   3.02483E-02   2.00768E+02   3.59492E-03  -5.41486E+00   2.94731E-02  -3.51966E+00   1.90584E+01   1.08886E+03
 8.91324E-07  -5.18152E+00   3.75874E+00   1.08930E+02   3.02470E-02   2.00768E+02   3.59500E-03  -5.41633E+00   2.94724E-02  -3.52062E+00   1.90688E+01   1.08886E+03
 8.91449E-07  -5.17909E+00   3.75522E+00   1.08930E+02   3.02457E-02   2.00768E+02   3.59507E-03  -5.41781E+00   2.94717E-02  -3.52158E+00   1.90792E+01   1.08886E+03
 8.91575E-07  -5.17667E+00   3.75171E+00   1.08930E+02   3.02444E-02   2.00768E+02   3.59515E-03  -5.41929E+00   2.94710E-02  -3.52254E+00   1.90896E+01   1.08886E+03
 8.91701E-07  -5.17424E+00   3.74819E+00   1.08930E+02   3.02431E-02   2.00768E+02   3.59523E-03  -5.42073E+00   2.94703E-02  -3.52347E+00   1.90998E+01   1.08886E+03
 8.91827E-07  -5.17182E+00   3.74468E+00   1.08930E+02   3.02418E-02   2.00768E+02   3.59531E-03  -5.42216E+00   2.94696E-02  -3.52441E+00   1.91099E+01   1.08886E+03
 8.91954E-07  -5.16939E+00   3.74117E+00   1.08930E+02   3.02405E-02   2.00768E+02   3.59539E-03  -5.42359E+00   2.94689E-02  -3.52534E+00   1.91200E+01   1.08886E+03
 8.92079E-07  -5.16696E+00   3.73765E+00   1.08930E+02   3.02392E-02   2.00768E+02   3.59546E-03  -5.42502E+00   2.94682E-02  -3.52627E+00   1.91301E+01   1.08886E+03
 8.92205E-07  -5.16453E+00   3.73414E+00   1.08930E+02   3.02379E-02   2.00768E+02   3.59554E-03  -5.42645E+00   2.94675E-02  -3.52719E+00   1.91401E+01   1.08886E+03
 8.92331E-07  -5.16210E+00   3.73063E+00   1.08930E+02   3.02365E-02   2.00768E+02   3.59562E-03  -5.42787E+00   2.94667E-02  -3.52811E+00   1.91501E+01   1.08886E+03
 8.92457E-07  -5.15967E+00   3.72711E+00   1.08930E+02   3.02352E-02   2.00768E+02   3.59570E-03  -5.42929E+00   2.94660E-02  -3.52904E+00   1.91602E+01   1.08886E+03
 8.92584E-07  -5.15724E+00   3.72360E+00   1.08930E+02   3.02339E-02   2.00768E+02   3.59577E-03  -5.43071E+00   2.94653E-02  -3.52996E+00   1.91702E+01   1.08886E+03
 8.92709E-07  -5.15481E+00   3.72008E+00   1.08930E+02   3.02326E-02   2.00768E+02   3.59585E-03  -5.43213E+00   2.94646E-02  -3.53088E+00   1.91802E+01   1.08886E+03
 8.92835E-07  -5.15237E+00   3.71657E+00   1.08930E+02   3.02313E-02   2.00768E+02   3.59593E-03  -5.43354E+00   2.94639E-02  -3.53180E+00   1.91902E+01   1.08886E+03
 8.92962E-07  -5.14994E+00   3.71306E+00   1.08930E+02   3.02300E-02   2.00768E+02   3.59601E-03  -5.43496E+00   2.94632E-02  -3.53272E+00   1.92002E+01   1.08886E+03
 8.93087E-07  -5.14751E+00   3.70955E+00   1.08930E+02   3.02287E-02   2.00768E+02   3.59609E-03  -5.43637E+00   2.94625E-02  -3.53364E+00   1.92102E+01   1.08886E+03
 8.93213E-07  -5.14507E+00   3.70605E+00   1.08930E+02   3.02274E-02   2.00768E+02   3.59616E-03  -5.43777E+00   2.94618E-02  -3.53455E+00   1.92201E+01   1.08886E+03
 8.93339E-07  -5.14264E+00   3.70254E+00   1.08930E+02   3.02261E-02   2.00768E+02   3.59624E-03  -5.43916E+00   2.94611E-02  -3.53545E+00   1.92299E+01   1.08886E+03
 8.93465E-07  -5.14021E+00   3.69904E+00   1.08930E+02   3.02248E-02   2.00768E+02   3.59632E-03  -5.44056E+00   2.94604E-02  -3.53636E+00   1.92398E+01   1.08886E+03
